"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100"
1,87993663072464;1,87166068674402;1,92134513126849;1,74482607951115;1,92223376446716;1,90543015227229;1,93454734665859;1,8868978570279;1,89711058903759;1,87777572998096;1,97761169436205;1,98087119511476;1,85983122885452;1,91124320133228;1,92704522427682;1,88052327683513;1,8940884167632;1,84166543151771;1,84679642407471;1,91086095087997;1,84386977122035;1,93311912330349;1,96288879635302;1,77204157639949;1,93676422178707;1,93430293258536;1,9232249682198;1,92764059816135;1,81932386973181;1,94987590999681;1,8908015160512;1,94687591494382;1,88599405563016;1,94200543976613;1,89204020763792;1,88472184227888;1,91755862514885;1,92283842041679;1,89585829972314;1,87829734117121;1,84471615299535;1,87315797935349;1,97575940360535;1,8437511994788;1,98317626462439;1,88403923366309;1,88449508707036;1,87838226520886;1,91043121920652;1,98172157681315;1,95980869447555;1,86929158463184;1,88527544210006;1,84374861782489;1,9136207892497;1,84357266141659;1,84398765116784;1,90080493271296;1,8862383150826;1,92808543118986;1,94174979863808;1,86461081978066;1,93045920594097;1,88084444137148;1,89749075321781;1,93082070182775;1,87179575507411;1,88964925707638;1,9269918403053;1,93743321700497;1,86550670667556;2,01235426682926;1,88127600354336;1,93377753107811;1,85444592157474;1,89230602406439;1,9158799652199;2,01571670237583;1,88449141616681;1,90490043878094;1,91709531290648;1,88265276936822;1,89526583796066;1,94709486548047;1,94568955518422;1,88850429545018;1,98075106670691;1,87461457280659;1,87773002251415;1,94199509049489;1,93554593291755;1,95272919030164;1,89295655279354;1,94924188175028;1,96057072632996;1,83836147339912;1,91654233412031;1,83584334742907;1,85918122168041;1,81994490892648
1,90881756454453;1,83896931607749;1,88559085359396;1,85777929510977;1,91919669290869;1,92859837986182;1,85708699565196;1,88857170962459;1,8731642684176;1,85247340978369;1,92721797099983;1,89355976086199;1,98946470161249;1,98109868595369;2,00399270918092;1,9353208881861;1,91258887302397;1,92231933132556;1,94093841744246;1,82543261702659;1,91451782670016;1,85895881080409;1,86309155733103;1,92661589365971;1,97669352802092;1,83028491481786;1,87723158862018;1,90304514883656;1,91342528895551;1,88782801270981;1,94712147312246;1,88459725691981;1,88134571234807;1,9306198056187;1,92737317353225;1,81228487196559;1,93295617906458;1,96946995291577;1,9561408954023;1,87871966354226;1,92200302236431;1,94272894091389;1,89873614702456;1,91961807389707;1,97415888726741;1,89846952925087;1,91398266899285;1,86876169370723;1,85238808402919;1,89866901452455;1,92050902774272;1,96568328649485;1,93670799747469;1,9276100378136;1,91006259752524;1,92098022851833;1,96016929423147;1,87067173119352;1,91074020408957;1,97793513293709;1,88744744978251;1,89447379394733;1,90005308550123;1,93441903149302;1,91806105350594;1,8387967740207;1,85932494652072;1,92881393621489;1,88037909130475;1,85470016846512;1,88755382826687;1,83450724206365;1,91919466529295;1,97373781935117;2,01903938363766;1,85099154374438;1,82213177950737;1,78118424192658;1,88577387588325;1,81997285946702;1,89661498585889;1,90146435307098;1,94579832349789;1,94633492808371;1,90050568125302;1,91504689890219;1,88658465842331;1,94011257331341;1,87478776751469;1,90376601665595;1,93894305626113;1,95531811273609;1,9387651641149;1,94546876149316;1,9109749634645;1,90308135615135;1,88168598096419;1,96062225126795;1,90028834750594;1,81427325908122
1,94311837592595;1,8304876723475;1,97819214876537;1,91672614808862;1,87256814755756;1,99222109632315;1,86982502735014;1,87887496743063;1,88447393413801;2,01412145170705;1,86166633413786;1,84063929956463;2,01603237289978;1,91536027961563;1,95988539873899;1,95708351777206;1,9836502084937;1,89137265767593;1,89818926622766;1,93586453743049;1,87983788359103;1,95759906243654;1,9183380359575;1,83317799024184;1,81377770618339;1,86605994707011;1,81694665205962;1,99112351094728;1,87374549075248;1,88310049893977;1,87472059186173;1,9101099353513;1,81669138072351;1,89450044806885;2,01513258026078;1,91808670571452;1,96043808490247;1,88466253440716;1,86816379778669;1,89498561793928;1,96527081690498;1,84416516536603;1,8731110936502;1,88379026708353;1,8218560252799;1,83932453270004;1,92370364078835;2,01480082493454;1,94267944515775;1,9599012212917;1,89071519190428;1,89856125080775;1,85282070575704;1,98258926199918;1,9833264553053;1,94884633565584;1,97463413083926;1,88417416966981;1,89440841764539;1,85875053281892;1,89468152889983;1,90706121925132;1,8775589188584;1,82736975681044;1,93452139042269;1,94190159990853;1,86205776393978;1,88210227063726;1,97347878092574;1,9222214732106;1,90627725238457;1,99665502138716;1,89507349099755;1,84451330988909;1,91124276624946;1,91164881177992;1,9957493047366;1,86415562366855;1,77518582371785;1,96770547729044;1,9077376621935;1,96071590154667;1,90123519072371;1,88871434744188;1,93302577449664;1,86609064166167;1,88013207554647;1,88453887855255;1,87986893003061;1,82301668288405;1,84002468783427;1,99534379385234;1,96134784561562;1,96350052383225;1,84120057894334;1,85384642659719;1,97463762417142;1,93867026129491;1,85768338698304;1,9191358576064
1,89796810223198;1,91861278363837;1,87452091490275;1,87518111425323;1,87890711769958;1,86785002447481;1,9667866220929;1,91980477653369;1,94175346332097;1,98828650276672;1,90105001260582;1,83653845081413;1,89639013676463;1,96594699436509;1,84649906776809;1,89339958306419;1,99838502405204;1,88650056293916;1,95810202721992;1,94441514279644;1,95390365279194;1,93598088183526;1,88675293625313;1,92899161682833;1,9075983983643;1,83577913467761;1,91860630371582;1,87066230171036;1,86980319856885;1,86698588708468;1,89653952299559;1,89402826761723;1,8485260547457;1,89711429745311;2,04337240738071;1,9676830764691;1,92994285553251;1,91533107813704;1,82931706744617;1,80423174867412;1,96658729681997;1,94018799255033;1,78265257355417;1,95812597357848;1,84711929586422;1,80080520003684;2,01032977264818;1,92283479025582;1,96250820699166;1,92261185879624;1,89637121593584;1,89860091141248;1,8740464554203;1,89606313918663;1,96902916227477;1,94185504803905;1,90747886105269;1,94520759972587;1,94896871484928;1,816347767277;1,92763629316042;1,86115408194864;1,87845071600468;1,92139742231848;1,91341927448919;1,9437580285819;1,83256561372629;1,94879564904795;1,87754069761098;1,93581354569392;1,9855419455607;1,99900949405362;1,96215448280106;1,79261792959722;1,91313050346842;1,83968820507676;1,95308501100806;1,8695641127232;1,94079964375851;1,96758444050026;1,90870599958112;1,86026331654125;1,94425974572161;1,8472800271513;1,86970965006924;1,90870508502148;1,87302036372462;1,88705905372179;1,92595150402091;1,86710307468111;1,82482032091343;1,87352969777303;1,90340863753575;1,89832023274033;1,88982071612159;1,93081348641668;1,9162312876509;1,92688265455179;1,93379697546354;1,91501711889257
1,85383867344092;1,94031156577792;2,00855715380207;1,95073775839164;1,91355036583349;1,85418147177593;1,98432013250955;1,83571344248464;1,8225526366451;1,99285256736115;1,87848912734388;2,01536295123948;1,84511157713593;1,97691799327762;1,92405590162515;1,91576582917843;1,96658546495791;1,92007200126386;1,90781126256556;1,85362451730678;1,95100530784972;1,87097383690861;1,89982785461738;1,88911117475518;1,91349882457223;1,80009723969259;1,88564310299063;1,94031955250404;1,83614178859442;1,93987676748107;1,86429811036193;1,85266817264817;1,77923738503042;1,9733744665453;1,88029061634418;1,91666485304493;1,93368864651696;1,9588558142482;1,93377198498128;1,8663481589224;1,99727662935428;1,93971033008755;1,85561129920158;1,84908872093591;1,93653996271557;1,89752501332841;1,94273341986097;1,94156095816345;1,8576357387067;1,91242452207022;1,85109780930289;1,92353713055243;1,97925000387923;1,87573487895841;1,84360666699798;1,93854725941;1,84949166985977;1,92090818355166;2,06397312985582;1,85617152236673;1,88508077034876;1,80849259184693;1,94493731328756;1,87923789553788;1,94815351200893;1,93896653123262;1,96575067601275;1,98054263297032;1,92826225382939;1,89340294253396;1,83106221904627;1,95777302591359;1,95786790556359;1,95801318166544;1,9670965270333;1,93328530050562;1,93932589963839;1,95068037988078;1,87063299387283;1,93890823377412;1,86769527640102;1,9371934728071;1,86342993888204;2,01431433225186;1,90141959186687;1,89878170108924;1,83757478581763;1,91138846688729;1,93175705501717;1,88891871451389;1,93124678046697;1,85956358819104;1,92169925372749;1,83325003243509;1,94345565487115;1,93321603899771;1,89106591710629;1,82724051540166;1,88674736570382;1,88168616741186
1,86752062895195;1,88905860508333;1,8661689462902;1,97061384074906;1,84378048327938;1,81352214788455;1,95929808885003;1,78491899542566;1,93036562388283;1,80534859626219;1,93699762928537;1,80204948287317;1,95488335660063;1,86116230260828;1,95010114496764;1,96915792458813;1,92452311851201;1,88249701898862;1,94570667175795;1,95695407305415;1,98140728231538;1,81116688737935;1,98612016149473;1,96328850794659;1,93308337923526;1,9377856565978;1,93414345180051;1,95179865602738;1,8257838181497;1,81925179687938;1,88404228516235;1,85141463115173;1,90081864195218;1,93567349851068;1,95467055311392;1,89206678707905;1,90864097874349;1,92943956086335;1,89136758397224;1,88398126534873;1,88120576841178;1,8996325593343;2,00373200099542;1,94238326099292;1,93543307240211;1,98477762488848;1,85424891993345;1,84382080439094;1,93964445582326;1,87341552891645;1,84918809628712;1,91114627990802;1,9158956858343;1,81237671828519;1,9418252401874;1,91177239090445;1,88896621404484;1,8865812118942;1,82697326158267;2,02558675334211;1,93431649705964;1,90164828493691;2,04073533281524;1,83935061317507;1,97328862168982;2,01807968016289;1,94487603721222;1,84980031045642;1,8710521349059;1,86620121826741;1,91220187633842;1,87148103753156;1,8466076413135;1,95290524492033;1,89093248709216;1,89294824307174;1,96465639052494;1,85451446171315;1,94731350395586;1,87815181384874;2,00881045620619;2,01603630238643;1,86037819721964;1,9436864292226;1,89514270320206;1,98644380157867;1,81990280534661;1,98917818240559;1,92234392005329;1,81107563811056;1,98124368587902;1,90421161949494;1,94316336202883;1,92785852511385;1,88946798630545;1,96049604750611;1,89797376499634;1,87961256058974;1,95007909846676;1,84644301834234
1,95892600619371;1,95894198275781;1,90450510090052;1,89731463283604;1,89487002647717;1,91752848927221;1,97236961000736;1,90086240908345;1,86550954496713;1,92557651080995;2,00038295516564;1,85361745615669;1,89972867696035;1,90217339139968;1,9348439523188;1,94770586352657;1,96964305179605;1,84490201153287;1,87616879814264;1,86902799284135;1,92202610209678;1,83713702180648;1,88477637513702;1,97752020399302;1,97546342999401;1,89932904829637;1,80283898156724;1,83864301866487;1,95409994840157;1,9635687431986;1,88808665653396;2,01415033326929;1,82124174459699;1,88123852060225;1,89863181228429;1,85092044174415;1,94785686845965;1,92735450577908;1,88609976653018;1,87297591665834;1,97586320925289;1,85404341392695;1,94091676768269;1,89281749239074;2,0106800069366;1,95142822494744;1,96153428776797;1,9513531133658;1,92484666946663;1,92441340140997;1,9664479407027;1,8360257796041;1,99135296361332;1,83756228190039;1,88632903875622;1,91049594517855;1,91919468918334;1,89363854240131;1,81549847544549;2,01804178895881;1,88866331494863;1,85059774889174;1,94917659177222;1,82577906940562;2,02198841145721;1,88992476646534;1,95994635463954;1,83123612722828;1,91797776323714;1,82015635525344;1,92768099617077;1,8112064992424;2,04674777395261;2,04861142725639;2,00786791526008;1,93948043502043;1,91176092494686;1,92511496121225;1,85053716791554;1,88829909292764;1,89635712919;1,88520752637834;1,90462244748341;1,91044054607212;2,01804643117829;1,88759976631158;1,86067167236933;1,91779353786568;1,89745429477113;1,88165292833203;1,91133319397964;1,90320501990651;1,8682398411171;1,9416238072736;1,90149174421772;1,95242774692085;1,97254478330968;1,90718835104668;1,92382220317158;1,87703465463547
1,88774229157322;1,90339964442273;1,86226637917931;1,93872856906839;2,00583732126763;1,87141860389173;1,88369809060631;1,92403568242699;1,98618400830897;1,90926365247163;1,86216839749871;1,84079095018985;1,99615316246374;1,84128862740937;1,91239341758512;1,91705630973499;1,92983084103837;1,90870511521513;1,86033115568415;1,88404823744835;1,94323846939587;1,85890350696881;1,9027418638433;1,81867781012544;1,86783954429498;1,94537945630703;1,893293689219;1,76792712420943;1,90915379006622;1,90860995144045;1,95947576515325;1,87462420569412;1,92698759318269;1,97577538812562;1,84730397110795;1,89090669829017;1,93274499842811;1,83432062869904;1,94323909904509;1,91408073830875;1,86048172294955;1,9482861656574;1,95781905989439;1,87188277781245;1,84093273791853;1,88534744784303;1,90098547635561;1,90188395852472;1,95260473717382;1,81662605362196;1,79862609972771;1,86126833348956;1,93682165389938;1,80805099349683;1,93260469625551;1,88838684210593;1,89186511240358;1,9504630744966;1,84354103122867;2,02540102713327;1,82816087450073;1,86404730702161;1,95920654271983;1,8519415393656;1,9074184712804;1,86746795353818;1,95985544729772;1,89459664921098;1,96096782945954;1,84545996209624;1,89203906232216;1,98382198511828;1,82767202874928;1,90940166154625;1,85311527131854;1,89545736367762;1,80389553582256;1,93278500912301;1,92132259968468;1,84619856645083;2,04230873919744;1,90549724843483;1,9049478313748;1,84337586420235;1,95252902902749;1,88531579248069;1,89465908620135;1,95121903521556;1,93948946799738;1,94999386014193;1,89919402539154;1,94055497820642;1,92465374345163;1,9133386369744;1,96063881939676;1,8482173871433;1,89691089366786;1,89124935547282;2,00546014508551;1,94177136656053
1,86534504853061;1,89169100154144;1,83898007007132;1,8964745595148;1,93302461243358;1,84703574949942;1,93629017814581;1,94231773573435;1,83736928745564;1,84540490238587;1,89084519445888;1,93574590105308;1,89118220224156;1,88563044230403;1,83772330047207;1,93501514423172;1,87678780438422;1,88877240877374;1,84042825735296;1,92189546170365;1,85210533533395;1,85406455126264;1,8261703482924;1,97941021106853;1,95921307451058;1,96302430411541;1,89644262646606;1,80520460408629;1,90947892335875;1,86401859692847;1,95873545536025;1,90318428037127;1,97754462685121;1,85248710945814;1,83949000331268;1,88922667909569;1,87645382980341;1,84271814911498;1,83302919323714;1,87607912359385;1,95746644298953;1,83679928843498;1,87623719299053;1,88015405737279;1,87141067072717;1,88535191405158;1,90755755437178;1,80064821981103;1,89413578797019;1,94855577328559;1,90321085580323;1,8719286368635;1,89187228818861;2,01665691843632;1,88263655199681;1,96472878810312;1,85768646758689;1,97175355231664;1,99080479693499;1,81172802897977;1,93121293351606;1,8406733424498;1,91706477860109;2,00769285652069;1,99953349122018;1,79538093984249;1,83291591202753;1,82224583703139;1,88733610758786;1,87134947134968;1,91687980729615;1,93112059495409;1,86757275555188;1,98629627793431;1,82588141375134;1,95509659599315;1,90352836992115;1,85760710740686;1,88167446407367;1,87942628950052;1,90092426673033;1,95063283844035;1,86216627983237;1,81666901713996;1,8719533304378;1,97316385047783;2,00293454550707;1,96830800114698;1,94768330277983;1,900181887147;1,95097540902071;1,94923904618654;1,91799123081607;1,88175277585708;1,9092333889326;1,9282188071929;1,93915152979278;1,89039166817195;1,86299593067809;1,95725294285124
1,85614634006597;1,94700718298229;1,90302346539648;1,89886918706618;1,90761442594263;1,82303496934241;1,94454450071492;1,87644082648884;1,90107000925606;1,87425239211213;1,88510621999819;1,91876164080756;1,93964018221756;1,8473531568587;1,95406891403208;1,86814070172447;1,8903331173485;1,97732509910066;1,82296235985603;1,94431685923985;1,93757966121846;1,92055713088522;1,91156220121223;1,90165392538852;1,9761893538026;2,00768261101419;1,95245061804162;1,82246189703014;1,88110710704694;1,8790046529609;1,8963064274385;1,91408055492729;1,9516421340056;1,99577406159913;2,0123409770441;1,91257089812383;1,87484566717998;1,87536372708682;1,8979706564034;1,88670880105709;1,91494124420972;1,9135933038664;1,9000992113522;1,96432311154852;1,83497784631184;1,8356815360334;1,93883371215486;1,83829627601376;1,88607688981988;1,88755359730932;1,78355372696019;1,87485563026489;1,89140663415243;1,91999398339968;1,93941789262923;1,88838310695767;1,91758178981311;1,99486704273828;1,95343358992597;1,92255285207392;1,91429399323633;1,81764076451695;1,91135527735629;1,95366519261493;1,89151994921454;1,88839057286695;1,96299499347651;1,83332983306786;1,91749332809846;1,90907999524663;1,82749525725961;1,90456751949406;1,86135694901644;1,91776652563343;1,85840166423709;1,95396184202829;1,84938630131445;1,84237972587788;1,9228130430379;1,90351862199535;1,85149647593025;1,9671426748929;1,95256929628387;1,88184408954505;1,87967428267711;1,87790151397229;1,88823730486651;1,94993595427035;1,84957549771129;1,9829251245565;2,03890340759931;1,92858901241826;1,81003447937253;1,85626942043658;1,93455652449175;1,97467369184551;1,92425533409014;1,93442929247695;1,86360696629171;1,88787073345126
1,93890871383212;1,85132819749312;1,87041112068335;1,84828393394151;1,82263155177148;1,91229782857955;1,8882420887446;1,88995370967585;1,87642103804679;1,92076544236433;1,89294960839371;1,87355476278275;1,93727615968369;1,92793934358977;1,85733922449162;1,89898854413731;1,96016123358648;1,99172018705477;1,92949765939913;1,94287285998804;1,90593016881454;1,97953846623141;1,89727524060505;1,91639710585239;1,95527539283786;1,91708485677209;1,86783126137347;1,94655646682246;1,88532365821453;1,95788003331053;1,88626506763182;1,93652732264216;1,90883775729675;1,87660888712869;1,91262505311712;1,90201997789412;1,98211937232414;1,90592571335783;1,95922688128092;1,97089077468139;1,8751914909672;1,92913396152821;1,95094898585713;2,01390101162525;1,85801614470286;1,90222427399031;1,91314133062579;1,8638793253825;1,90896952139732;1,89636826280733;1,93868241493099;1,89601287513935;1,95787867857022;1,93316628880644;1,87970628067781;1,87954538172349;1,89004283300873;1,97256737493913;1,91230958905034;1,91652822883493;1,94014540837122;1,86647193328013;1,95684715055247;1,88843309397608;1,97331177350857;1,86293248548461;2,02005791370542;1,9020475360862;1,91624125597213;1,83332370766626;1,7738176250707;2,04044115528216;1,88301143654678;1,91313332085931;1,91744860191886;1,97802241283429;1,84760196696766;1,96600585570917;1,85044907606532;2,01713133966037;1,81375238412137;1,88117208104401;1,86033513520218;1,9295845444564;1,92807708888284;1,86350976613938;2,02169133616857;1,98919363308065;1,86812888803484;1,94112099945974;1,89621316035853;1,84506418009455;1,8971577085558;1,87255205759908;1,87434528212254;1,84338636872539;1,91651953331423;1,98322194048779;1,92086245131493;1,94689685093226
1,92421754693775;1,93793411753748;1,93076620604694;1,93716482134383;1,83555895567087;1,86383621782341;1,91206309492237;1,87914792527311;1,87849346292567;1,89535704464057;1,84459586096462;1,90886791081238;1,91022586994294;1,84764697573003;1,81136014662787;2,01563636483637;1,87975414275996;1,88315420996485;1,89869441472518;1,86827707910961;1,78720205860808;1,89972161157368;1,92346372223362;1,82840567875136;1,96572316534518;1,89744123031106;1,824217876078;1,9505055730175;1,82229755687128;1,94222052968979;1,85776197277954;1,89760957718659;1,87723334170687;1,94806468730315;1,94447731160104;1,96348173710901;1,88345026778079;1,95784280127516;1,95387874618802;1,8953640862373;1,87216018560979;1,88183946354242;1,93616501224908;1,90477707041256;1,83649754467651;1,90583426081407;1,92860652064597;1,92135772906921;1,9600067349566;1,88321534225001;1,89873774441061;1,98252920084325;1,84721370887016;1,94463221354422;1,98820208948506;1,92499008032012;1,83646824678303;1,88121522708387;1,99942620081642;1,88270176159483;1,95672665269702;1,93468530659742;1,94591347124688;1,9193636483174;1,95850058408792;1,91592281593598;1,865834921764;1,90998430074175;1,75322960616499;1,8753098037121;1,95786434680787;1,87640210369852;1,86702300600278;1,97733304892569;1,85860008565266;1,9952318862536;1,88914788058758;1,88016511696908;1,95694176579399;1,86094740207638;1,96138071340313;1,95477715402613;1,85560813280236;1,9188136017889;1,9845991832566;1,83448863697271;1,8431187287895;1,97003247964593;1,93385626368834;1,96237096787054;1,9074873666036;1,84527836130848;1,86287712274793;1,84970659726101;1,93205786921785;1,86257357624736;1,90868761552381;1,90147958636241;1,91264615438745;1,88290367022909
